time,open,high,low,close,volume,spread,real_volume
2025-09-19 22:40:00,4462.64,4463.04,4450.9,4450.9,258,295.6,0
2025-09-19 22:45:00,4450.89,4453.87,4444.33,4444.33,383,295.4,0
2025-09-19 22:50:00,4444.25,4448.06,4442.95,4444.2,507,295.4,0
2025-09-19 22:55:00,4444.2,4448.57,4439.43,4439.43,471,295.0,0
2025-09-19 23:00:00,4439.33,4453.33,4437.09,4453.23,625,295.2,0
2025-09-19 23:05:00,4453.27,4453.27,4444.58,4446.99,358,295.4,0
2025-09-19 23:10:00,4446.92,4448.58,4444.78,4448.44,282,295.2,0
2025-09-19 23:15:00,4448.45,4453.43,4445.74,4453.11,380,295.4,0
2025-09-19 23:20:00,4453.02,4462.63,4451.71,4460.69,508,295.0,0
2025-09-19 23:25:00,4460.69,4462.75,4459.3,4461.42,229,295.6,0
2025-09-19 23:30:00,4461.42,4463.68,4460.03,4461.4,372,295.8,0
2025-09-19 23:35:00,4461.39,4463.28,4459.71,4461.26,369,295.4,0
2025-09-19 23:40:00,4461.24,4463.65,4460.68,4463.63,319,295.4,0
2025-09-19 23:45:00,4463.64,4463.92,4459.38,4459.5,355,295.6,0
2025-09-19 23:50:00,4459.42,4459.54,4455.77,4456.37,391,295.0,0
2025-09-19 23:55:00,4456.58,4458.41,4454.71,4457.97,370,295.4,0
2025-09-21 00:00:00,4483.08,4486.12,4482.99,4485.8,144,295.8,0
2025-09-21 00:05:00,4485.85,4485.9,4483.23,4484.53,219,295.4,0
2025-09-21 00:10:00,4484.48,4490.85,4484.41,4490.4,247,295.6,0
2025-09-21 00:15:00,4490.4,4490.62,4486.13,4488.4,253,295.4,0
2025-09-21 00:20:00,4488.35,4490.6,4487.99,4490.45,263,295.2,0
2025-09-21 00:25:00,4490.46,4499.17,4489.78,4498.27,269,295.8,0
2025-09-21 00:30:00,4498.28,4498.33,4493.21,4497.43,187,296.0,0
2025-09-21 00:35:00,4497.39,4499.42,4493.5,4499.28,266,295.4,0
2025-09-21 00:40:00,4499.26,4500.59,4496.59,4496.88,226,295.6,0
2025-09-21 00:45:00,4497.07,4497.07,4488.9,4491.1,255,295.6,0
2025-09-21 00:50:00,4491.06,4491.11,4487.2,4488.92,219,295.6,0
2025-09-21 00:55:00,4488.92,4491.37,4487.81,4488.82,194,295.8,0
2025-09-21 01:00:00,4488.83,4491.61,4487.91,4490.67,331,295.4,0
2025-09-21 01:05:00,4490.77,4491.7,4489.05,4489.38,176,295.8,0
2025-09-21 01:10:00,4489.36,4491.93,4488.25,4491.54,205,295.0,0
2025-09-21 01:15:00,4491.83,4491.97,4489.38,4491.46,230,295.2,0
2025-09-21 01:20:00,4491.32,4493.48,4490.8,4493.26,217,295.6,0
2025-09-21 01:25:00,4493.22,4493.22,4491.83,4491.96,192,295.6,0
2025-09-21 01:30:00,4492.25,4492.71,4488.12,4488.3,182,295.4,0
2025-09-21 01:35:00,4488.07,4488.89,4486.96,4488.58,177,295.8,0
2025-09-21 01:40:00,4488.34,4488.59,4486.0,4488.45,223,295.8,0
2025-09-21 01:45:00,4488.57,4492.88,4488.48,4491.52,262,295.4,0
2025-09-21 01:50:00,4491.5,4493.61,4491.28,4493.08,195,295.4,0
2025-09-21 01:55:00,4493.06,4493.08,4492.19,4492.27,214,295.4,0
2025-09-21 02:00:00,4492.19,4492.3,4489.65,4489.83,196,295.8,0
2025-09-21 02:05:00,4489.78,4490.43,4488.7,4488.79,206,295.6,0
2025-09-21 02:10:00,4488.81,4489.04,4486.83,4487.27,210,295.2,0
2025-09-21 02:15:00,4487.27,4487.31,4485.7,4485.71,202,295.4,0
2025-09-21 02:20:00,4485.73,4485.73,4481.22,4482.28,252,295.6,0
2025-09-21 02:25:00,4482.39,4483.78,4481.84,4481.84,232,295.6,0
2025-09-21 02:30:00,4481.86,4481.86,4478.09,4480.21,343,295.4,0
2025-09-21 02:35:00,4480.18,4480.36,4478.27,4479.6,307,295.6,0
2025-09-21 02:40:00,4479.6,4482.87,4479.31,4479.56,282,295.6,0
2025-09-21 02:45:00,4479.55,4480.7,4477.81,4479.15,284,296.0,0
2025-09-21 02:50:00,4479.16,4479.3,4478.32,4478.86,213,295.8,0
2025-09-21 02:55:00,4478.69,4479.74,4478.12,4478.98,242,295.6,0
2025-09-21 03:00:00,4479.18,4480.5,4477.92,4480.26,209,295.4,0
2025-09-21 03:05:00,4480.31,4480.59,4479.52,4479.68,165,295.6,0
2025-09-21 03:10:00,4479.7,4483.67,4479.7,4481.48,219,295.4,0
2025-09-21 03:15:00,4481.36,4482.54,4479.33,4479.36,249,295.8,0
2025-09-21 03:20:00,4479.36,4479.37,4474.99,4475.7,251,295.4,0
2025-09-21 03:25:00,4475.56,4476.08,4474.03,4475.74,226,295.2,0
2025-09-21 03:30:00,4475.64,4475.84,4473.11,4473.13,220,295.6,0
2025-09-21 03:35:00,4473.18,4475.68,4472.97,4475.68,254,295.6,0
2025-09-21 03:40:00,4475.64,4482.64,4475.57,4481.67,362,295.4,0
2025-09-21 03:45:00,4481.67,4485.04,4481.67,4484.9,345,295.6,0
2025-09-21 03:50:00,4484.86,4487.33,4484.74,4487.12,282,295.6,0
2025-09-21 03:55:00,4487.11,4488.52,4484.27,4485.7,186,295.8,0
2025-09-21 04:00:00,4485.86,4487.64,4483.1,4487.64,237,295.2,0
2025-09-21 04:05:00,4487.64,4487.76,4481.14,4483.86,238,295.8,0
2025-09-21 04:10:00,4483.82,4483.91,4481.29,4483.36,232,295.4,0
2025-09-21 04:15:00,4483.23,4484.89,4482.53,4484.11,243,295.6,0
2025-09-21 04:20:00,4484.11,4486.0,4483.95,4484.9,214,295.6,0
2025-09-21 04:25:00,4484.92,4486.0,4484.12,4484.39,256,295.6,0
2025-09-21 04:30:00,4484.37,4484.55,4482.63,4482.77,199,295.6,0
2025-09-21 04:35:00,4482.7,4483.56,4481.2,4481.45,203,295.8,0
2025-09-21 04:40:00,4481.45,4481.56,4478.37,4479.74,201,296.0,0
2025-09-21 04:45:00,4479.74,4480.87,4477.83,4480.33,247,295.4,0
2025-09-21 04:50:00,4480.34,4481.19,4477.72,4477.72,240,295.8,0
2025-09-21 04:55:00,4477.4,4480.2,4476.87,4479.78,243,295.8,0
2025-09-21 05:00:00,4479.78,4482.06,4478.55,4480.14,265,295.2,0
2025-09-21 05:05:00,4480.16,4481.32,4479.72,4480.38,264,295.6,0
2025-09-21 05:10:00,4480.37,4485.39,4480.37,4485.27,56,297.4,0
2025-09-21 05:15:00,4484.98,4486.58,4469.2,4472.78,224,295.6,0
2025-09-21 05:20:00,4472.95,4473.7,4456.84,4467.1,453,295.4,0
2025-09-21 05:25:00,4467.14,4475.67,4465.38,4474.43,350,295.4,0
2025-09-21 05:30:00,4474.37,4476.52,4471.37,4476.52,209,295.6,0
2025-09-21 05:35:00,4476.81,4477.16,4474.63,4475.22,257,295.6,0
2025-09-21 05:40:00,4475.19,4477.76,4475.18,4475.59,219,295.8,0
2025-09-21 05:45:00,4475.57,4479.07,4474.72,4478.92,207,295.6,0
2025-09-21 05:50:00,4478.88,4479.0,4477.41,4478.81,215,295.4,0
2025-09-21 05:55:00,4478.75,4478.75,4476.78,4477.28,216,296.0,0
2025-09-21 06:00:00,4477.39,4478.32,4476.28,4476.4,198,295.4,0
2025-09-21 06:05:00,4476.33,4476.57,4475.18,4475.82,202,295.4,0
2025-09-21 06:10:00,4475.66,4476.04,4473.64,4476.04,214,295.6,0
2025-09-21 06:15:00,4476.02,4476.03,4471.33,4473.19,209,295.4,0
2025-09-21 06:20:00,4473.19,4474.43,4472.33,4473.29,210,295.8,0
2025-09-21 06:25:00,4473.29,4477.19,4473.24,4476.2,250,295.4,0
2025-09-21 06:30:00,4476.16,4476.25,4474.2,4475.72,230,295.4,0
2025-09-21 06:35:00,4475.72,4476.16,4472.4,4474.36,253,295.4,0
2025-09-21 06:40:00,4474.34,4476.29,4474.27,4475.06,210,295.8,0
2025-09-21 06:45:00,4475.1,4476.44,4474.85,4476.25,253,295.2,0
2025-09-21 06:50:00,4476.43,4477.24,4475.42,4475.59,253,295.6,0
2025-09-21 06:55:00,4475.56,4477.16,4475.56,4476.95,197,295.6,0
2025-09-21 07:00:00,4477.02,4477.46,4474.79,4476.4,209,295.6,0
2025-09-21 07:05:00,4476.31,4476.61,4470.36,4471.68,264,295.6,0
2025-09-21 07:10:00,4471.67,4472.01,4467.65,4468.91,187,295.6,0
2025-09-21 07:15:00,4468.91,4470.53,4468.72,4469.39,228,295.4,0
2025-09-21 07:20:00,4469.41,4470.74,4468.8,4470.51,195,295.8,0
2025-09-21 07:25:00,4470.55,4470.8,4468.61,4468.82,145,295.4,0
2025-09-21 07:30:00,4468.91,4470.34,4468.29,4468.31,173,295.4,0
2025-09-21 07:35:00,4468.32,4470.69,4468.32,4469.83,233,295.4,0
2025-09-21 07:40:00,4469.86,4471.68,4469.74,4469.84,184,295.8,0
2025-09-21 07:45:00,4469.74,4470.1,4468.74,4469.21,206,296.0,0
2025-09-21 07:50:00,4469.4,4471.24,4468.67,4470.5,205,295.6,0
2025-09-21 07:55:00,4470.5,4470.62,4469.0,4470.43,193,295.6,0
2025-09-21 08:00:00,4470.37,4471.99,4469.13,4469.13,201,295.8,0
2025-09-21 08:05:00,4469.21,4469.22,4465.43,4465.46,216,296.0,0
2025-09-21 08:10:00,4465.46,4467.54,4465.46,4466.46,223,295.6,0
2025-09-21 08:15:00,4466.47,4467.91,4465.84,4466.64,177,295.6,0
2025-09-21 08:20:00,4466.6,4468.79,4466.6,4468.49,157,295.8,0
2025-09-21 08:25:00,4468.53,4468.92,4467.19,4468.58,164,295.4,0
2025-09-21 08:30:00,4468.56,4470.16,4467.68,4469.89,197,295.6,0
2025-09-21 08:35:00,4469.78,4469.78,4466.84,4469.43,194,295.4,0
2025-09-21 08:40:00,4469.46,4471.3,4468.97,4471.17,145,295.6,0
2025-09-21 08:45:00,4471.34,4475.43,4470.78,4475.36,226,295.6,0
2025-09-21 08:50:00,4475.34,4475.62,4473.56,4475.52,172,295.6,0
2025-09-21 08:55:00,4475.52,4476.52,4474.86,4476.06,165,295.6,0
2025-09-21 09:00:00,4476.14,4479.3,4476.07,4476.09,222,295.4,0
2025-09-21 09:05:00,4476.12,4480.82,4476.12,4480.72,203,295.4,0
2025-09-21 09:10:00,4480.76,4482.75,4480.09,4481.63,174,296.0,0
2025-09-21 09:15:00,4481.47,4483.01,4480.47,4481.24,210,295.4,0
2025-09-21 09:20:00,4481.23,4481.25,4478.43,4480.63,213,295.4,0
2025-09-21 09:25:00,4480.56,4481.25,4480.22,4480.96,161,295.8,0
2025-09-21 09:30:00,4481.05,4481.3,4478.96,4480.4,176,295.8,0
2025-09-21 09:35:00,4480.4,4481.25,4478.72,4480.59,181,295.6,0
2025-09-21 09:40:00,4480.97,4490.92,4480.97,4490.01,299,295.8,0
2025-09-21 09:45:00,4490.05,4490.05,4485.12,4485.38,186,295.2,0
2025-09-21 09:50:00,4485.45,4487.16,4484.3,4484.35,171,295.8,0
2025-09-21 09:55:00,4484.3,4484.92,4483.0,4483.24,144,296.0,0
2025-09-21 10:00:00,4483.22,4484.05,4482.47,4482.47,152,295.8,0
2025-09-21 10:05:00,4482.49,4482.52,4477.39,4479.61,201,295.6,0
2025-09-21 10:10:00,4479.58,4481.49,4478.89,4480.21,155,295.6,0
2025-09-21 10:15:00,4480.2,4480.28,4477.33,4477.97,186,295.8,0
2025-09-21 10:20:00,4477.98,4479.83,4476.81,4477.37,176,295.8,0
2025-09-21 10:25:00,4477.46,4479.58,4477.46,4479.23,151,295.8,0
2025-09-21 10:30:00,4479.21,4480.5,4479.17,4479.72,138,295.6,0
2025-09-21 10:35:00,4479.72,4481.77,4479.15,4481.75,140,296.2,0
2025-09-21 10:40:00,4481.72,4481.72,4479.19,4479.38,148,295.8,0
2025-09-21 10:45:00,4479.3,4479.37,4476.15,4476.28,174,295.6,0
2025-09-21 10:50:00,4476.31,4477.99,4475.59,4476.97,194,295.8,0
2025-09-21 10:55:00,4476.89,4476.92,4474.48,4476.39,198,295.4,0
2025-09-21 11:00:00,4476.4,4478.29,4476.4,4477.59,196,295.8,0
2025-09-21 11:05:00,4477.61,4478.22,4473.79,4473.85,179,296.0,0
2025-09-21 11:10:00,4473.83,4473.96,4472.37,4472.8,197,296.0,0
2025-09-21 11:15:00,4472.61,4473.57,4470.58,4471.17,183,295.4,0
2025-09-21 11:20:00,4471.18,4471.18,4469.26,4469.32,211,295.2,0
2025-09-21 11:25:00,4469.28,4470.4,4466.08,4466.33,176,295.4,0
2025-09-21 11:30:00,4466.25,4466.71,4465.38,4465.61,199,295.6,0
2025-09-21 11:35:00,4465.65,4469.63,4465.58,4468.3,197,295.6,0
2025-09-21 11:40:00,4468.35,4469.53,4467.99,4469.19,167,295.4,0
2025-09-21 11:45:00,4469.25,4469.79,4467.36,4467.49,184,295.6,0
2025-09-21 11:50:00,4467.38,4468.23,4467.34,4467.92,171,295.4,0
2025-09-21 11:55:00,4467.91,4468.78,4466.46,4468.18,156,295.6,0
2025-09-21 12:00:00,4468.12,4471.06,4467.42,4469.04,197,295.4,0
2025-09-21 12:05:00,4469.08,4470.43,4467.93,4469.28,198,295.6,0
2025-09-21 12:10:00,4469.31,4472.8,4464.42,4464.56,225,295.6,0
2025-09-21 12:15:00,4464.46,4464.49,4459.18,4460.6,363,295.6,0
2025-09-21 12:20:00,4460.57,4460.83,4458.61,4458.93,214,295.6,0
2025-09-21 12:25:00,4458.89,4458.98,4451.65,4455.13,413,295.4,0
2025-09-21 12:30:00,4455.12,4455.24,4443.08,4451.58,549,295.2,0
2025-09-21 12:35:00,4451.73,4451.73,4444.12,4449.45,398,295.2,0
2025-09-21 12:40:00,4449.6,4456.41,4448.19,4455.66,278,295.6,0
2025-09-21 12:45:00,4455.51,4460.88,4451.94,4460.88,366,295.2,0
2025-09-21 12:50:00,4460.76,4466.12,4460.76,4461.37,306,295.4,0
2025-09-21 12:55:00,4461.35,4466.17,4461.35,4464.55,286,295.6,0
2025-09-21 13:00:00,4464.56,4467.68,4464.55,4466.58,195,295.0,0
2025-09-21 13:05:00,4466.55,4466.79,4459.56,4460.78,231,295.8,0
2025-09-21 13:10:00,4460.84,4463.23,4460.84,4462.89,151,296.0,0
2025-09-21 13:15:00,4462.83,4462.83,4458.05,4458.53,285,295.8,0
2025-09-21 13:20:00,4458.46,4465.92,4458.17,4465.91,320,295.2,0
2025-09-21 13:25:00,4465.85,4465.85,4460.68,4463.81,239,295.6,0
2025-09-21 13:30:00,4464.0,4465.21,4462.81,4464.6,254,295.6,0
2025-09-21 13:35:00,4464.61,4467.77,4462.7,4466.23,268,295.4,0
2025-09-21 13:40:00,4466.47,4467.06,4463.59,4463.59,242,295.6,0
2025-09-21 13:45:00,4463.58,4463.61,4457.18,4457.73,249,295.6,0
2025-09-21 13:50:00,4457.72,4459.71,4457.72,4458.9,231,295.4,0
2025-09-21 13:55:00,4458.91,4459.03,4456.85,4457.45,246,295.0,0
2025-09-21 14:00:00,4457.51,4460.08,4454.63,4459.79,331,295.4,0
2025-09-21 14:05:00,4459.71,4465.11,4459.26,4461.17,284,295.6,0
2025-09-21 14:10:00,4461.26,4464.69,4461.15,4463.33,325,295.2,0
2025-09-21 14:15:00,4463.34,4463.35,4460.28,4460.28,241,295.8,0
2025-09-21 14:20:00,4460.2,4462.07,4458.58,4461.84,211,295.6,0
2025-09-21 14:25:00,4461.89,4462.59,4459.22,4461.43,287,295.4,0
2025-09-21 14:30:00,4461.42,4463.68,4459.86,4461.06,264,295.6,0
2025-09-21 14:35:00,4461.04,4463.72,4460.21,4463.72,260,295.6,0
2025-09-21 14:40:00,4463.71,4464.99,4462.82,4463.2,253,295.4,0
2025-09-21 14:45:00,4463.14,4463.6,4459.82,4459.98,234,295.8,0
2025-09-21 14:50:00,4459.97,4461.19,4458.38,4461.08,216,295.4,0
2025-09-21 14:55:00,4461.32,4461.45,4459.1,4459.2,185,295.8,0
2025-09-21 15:00:00,4459.22,4462.11,4458.95,4462.11,197,295.6,0
2025-09-21 15:05:00,4462.09,4464.89,4461.99,4464.89,241,295.6,0
2025-09-21 15:10:00,4464.58,4464.93,4463.61,4463.89,223,295.6,0
2025-09-21 15:15:00,4463.89,4467.85,4463.71,4466.94,267,295.4,0
2025-09-21 15:20:00,4466.84,4469.39,4466.04,4467.74,328,295.4,0
2025-09-21 15:25:00,4467.75,4468.52,4466.54,4468.52,222,295.2,0
2025-09-21 15:30:00,4468.52,4469.87,4467.27,4468.34,243,295.0,0
2025-09-21 15:35:00,4468.31,4472.31,4465.61,4466.49,269,295.6,0
2025-09-21 15:40:00,4466.47,4466.51,4462.96,4463.73,226,295.4,0
2025-09-21 15:45:00,4463.88,4463.88,4460.15,4463.56,301,295.2,0
2025-09-21 15:50:00,4463.57,4468.27,4463.57,4466.98,239,295.6,0
2025-09-21 15:55:00,4467.18,4468.47,4465.93,4465.93,212,295.4,0
2025-09-21 16:00:00,4465.93,4467.12,4464.59,4467.12,245,295.2,0
2025-09-21 16:05:00,4467.11,4470.99,4467.11,4468.46,261,295.4,0
2025-09-21 16:10:00,4468.48,4468.81,4466.96,4467.92,235,295.6,0
2025-09-21 16:15:00,4467.87,4470.76,4467.35,4467.35,295,295.4,0
2025-09-21 16:20:00,4467.35,4469.55,4466.81,4468.82,270,295.8,0
2025-09-21 16:25:00,4468.81,4470.23,4467.38,4470.03,284,295.6,0
2025-09-21 16:30:00,4470.04,4480.15,4469.93,4475.76,321,295.4,0
2025-09-21 16:35:00,4475.66,4475.86,4471.37,4472.04,213,295.4,0
2025-09-21 16:40:00,4471.89,4472.03,4467.52,4469.09,331,295.8,0
2025-09-21 16:45:00,4469.19,4473.53,4469.11,4473.48,356,295.4,0
2025-09-21 16:50:00,4473.48,4475.17,4472.84,4474.84,356,295.2,0
2025-09-21 16:55:00,4474.91,4475.51,4473.72,4474.59,274,295.6,0
2025-09-21 17:00:00,4474.46,4476.36,4474.39,4475.04,321,295.6,0
2025-09-21 17:05:00,4475.07,4475.11,4470.02,4473.85,348,295.2,0
2025-09-21 17:10:00,4473.67,4477.86,4473.65,4477.67,287,295.6,0
2025-09-21 17:15:00,4477.78,4477.97,4475.96,4476.62,324,295.6,0
2025-09-21 17:20:00,4476.58,4477.1,4473.81,4476.94,329,295.6,0
2025-09-21 17:25:00,4476.94,4476.94,4473.29,4474.26,330,295.4,0
2025-09-21 17:30:00,4474.27,4477.09,4473.38,4476.14,352,295.6,0
2025-09-21 17:35:00,4476.18,4477.47,4475.99,4476.99,349,295.2,0
2025-09-21 17:40:00,4476.91,4478.06,4469.96,4478.06,395,295.4,0
2025-09-21 17:45:00,4478.18,4483.08,4478.17,4479.28,415,295.0,0
2025-09-21 17:50:00,4479.24,4479.24,4474.6,4475.51,338,295.2,0
2025-09-21 17:55:00,4475.51,4475.51,4471.0,4471.26,359,295.4,0
2025-09-21 18:00:00,4471.26,4473.06,4470.6,4471.78,383,295.4,0
2025-09-21 18:05:00,4471.64,4476.62,4471.61,4476.45,274,295.2,0
2025-09-21 18:10:00,4476.37,4481.76,4475.27,4481.74,309,295.2,0
2025-09-21 18:15:00,4481.71,4482.44,4479.08,4481.64,314,295.4,0
2025-09-21 18:20:00,4481.64,4482.5,4478.68,4478.78,251,295.4,0
2025-09-21 18:25:00,4478.79,4479.49,4476.83,4476.84,289,295.6,0
2025-09-21 18:30:00,4476.84,4479.66,4473.32,4473.43,257,295.4,0
2025-09-21 18:35:00,4473.26,4480.15,4473.12,4480.15,333,295.2,0
2025-09-21 18:40:00,4480.0,4483.67,4475.91,4482.94,294,295.2,0
2025-09-21 18:45:00,4482.98,4485.18,4479.86,4483.31,309,295.6,0
2025-09-21 18:50:00,4483.31,4484.91,4480.41,4480.45,214,295.6,0
2025-09-21 18:55:00,4480.44,4483.21,4480.41,4481.4,216,295.2,0
2025-09-21 19:00:00,4481.47,4484.39,4481.47,4483.73,221,295.4,0
2025-09-21 19:05:00,4483.86,4485.98,4483.07,4484.5,281,295.6,0
2025-09-21 19:10:00,4484.51,4487.66,4481.5,4481.52,405,295.4,0
2025-09-21 19:15:00,4481.5,4482.69,4476.02,4476.46,482,295.2,0
2025-09-21 19:20:00,4476.48,4477.28,4475.01,4475.17,397,295.2,0
2025-09-21 19:25:00,4475.01,4483.06,4475.01,4482.97,346,295.4,0
2025-09-21 19:30:00,4482.96,4484.53,4478.45,4480.04,351,295.4,0
2025-09-21 19:35:00,4480.17,4480.43,4467.25,4467.34,412,295.4,0
2025-09-21 19:40:00,4467.32,4470.82,4464.84,4469.74,432,295.6,0
2025-09-21 19:45:00,4469.68,4470.26,4463.07,4463.69,375,295.4,0
2025-09-21 19:50:00,4463.69,4467.45,4463.09,4465.76,390,295.2,0
2025-09-21 19:55:00,4465.75,4475.51,4465.56,4475.31,423,295.6,0
2025-09-21 20:00:00,4475.29,4477.08,4468.08,4468.48,424,295.6,0
2025-09-21 20:05:00,4468.14,4470.96,4468.14,4468.97,417,295.6,0
2025-09-21 20:10:00,4468.98,4471.35,4467.59,4469.66,284,295.4,0
2025-09-21 20:15:00,4469.66,4473.25,4465.61,4471.48,288,295.0,0
2025-09-21 20:20:00,4471.5,4473.98,4470.16,4472.4,322,295.4,0
2025-09-21 20:25:00,4472.41,4473.13,4468.98,4471.47,281,295.8,0
2025-09-21 20:30:00,4471.15,4472.27,4466.03,4469.7,406,295.4,0
2025-09-21 20:35:00,4469.77,4471.8,4467.02,4470.02,324,295.4,0
2025-09-21 20:40:00,4470.18,4473.98,4469.84,4472.51,350,295.2,0
2025-09-21 20:45:00,4472.5,4476.13,4471.94,4476.02,327,295.4,0
2025-09-21 20:50:00,4476.04,4484.31,4475.86,4484.31,339,295.4,0
2025-09-21 20:55:00,4484.29,4492.93,4483.85,4490.07,430,295.0,0
2025-09-21 21:00:00,4490.09,4493.99,4487.42,4488.23,467,295.6,0
2025-09-21 21:05:00,4488.19,4490.21,4487.18,4487.19,307,295.2,0
2025-09-21 21:10:00,4487.21,4489.59,4485.88,4485.91,279,295.8,0
2025-09-21 21:15:00,4485.95,4490.33,4483.72,4484.86,365,295.2,0
2025-09-21 21:20:00,4484.85,4485.14,4482.73,4485.01,244,295.6,0
2025-09-21 21:25:00,4484.99,4485.65,4482.96,4484.66,338,295.4,0
2025-09-21 21:30:00,4484.66,4492.65,4484.63,4491.44,294,295.0,0
2025-09-21 21:35:00,4491.43,4491.64,4488.69,4491.62,273,295.2,0
2025-09-21 21:40:00,4491.91,4492.38,4489.83,4490.77,299,295.4,0
2025-09-21 21:45:00,4490.55,4492.52,4490.39,4491.98,245,295.6,0
2025-09-21 21:50:00,4492.06,4494.25,4490.57,4493.39,264,295.8,0
2025-09-21 21:55:00,4493.36,4495.82,4493.36,4495.79,268,295.2,0
2025-09-21 22:00:00,4495.8,4497.11,4490.63,4490.84,246,295.2,0
2025-09-21 22:05:00,4490.63,4491.56,4475.19,4477.01,346,295.4,0
2025-09-21 22:10:00,4477.06,4479.2,4477.06,4479.09,291,295.6,0
2025-09-21 22:15:00,4479.05,4481.73,4476.69,4481.55,269,295.4,0
2025-09-21 22:20:00,4481.72,4487.72,4480.37,4485.93,268,295.0,0
2025-09-21 22:25:00,4485.93,4491.41,4485.83,4491.41,239,295.6,0
2025-09-21 22:30:00,4491.42,4492.3,4487.55,4488.19,260,295.2,0
2025-09-21 22:35:00,4487.71,4488.17,4485.43,4486.34,204,295.8,0
2025-09-21 22:40:00,4486.37,4487.68,4484.07,4485.38,345,295.6,0
2025-09-21 22:45:00,4485.32,4491.11,4485.04,4488.95,322,295.2,0
2025-09-21 22:50:00,4488.95,4492.49,4488.81,4492.21,357,295.6,0
2025-09-21 22:55:00,4492.16,4493.31,4491.31,4493.07,309,295.4,0
2025-09-21 23:00:00,4493.09,4493.57,4489.2,4489.22,332,295.2,0
2025-09-21 23:05:00,4489.24,4489.41,4483.05,4483.48,325,295.4,0
2025-09-21 23:10:00,4483.44,4485.67,4483.36,4485.48,243,295.2,0
2025-09-21 23:15:00,4485.64,4486.65,4483.54,4485.01,362,295.4,0
2025-09-21 23:20:00,4485.06,4488.87,4484.65,4486.9,334,295.0,0
2025-09-21 23:25:00,4486.75,4490.43,4486.75,4489.9,297,295.2,0
2025-09-21 23:30:00,4489.92,4489.92,4483.62,4483.69,446,295.4,0
2025-09-21 23:35:00,4483.71,4484.78,4481.35,4481.35,334,295.4,0
2025-09-21 23:40:00,4481.35,4482.46,4479.06,4479.24,323,295.2,0
2025-09-21 23:45:00,4479.21,4481.09,4477.42,4479.74,331,295.4,0
2025-09-21 23:50:00,4479.77,4479.91,4476.5,4476.5,249,295.4,0
2025-09-21 23:55:00,4476.54,4478.74,4473.61,4473.62,377,295.4,0
2025-09-22 00:00:00,4473.55,4474.67,4469.98,4470.05,362,295.2,0
2025-09-22 00:05:00,4470.13,4472.14,4468.63,4469.01,258,295.4,0
2025-09-22 00:10:00,4469.02,4474.78,4468.66,4474.78,265,295.4,0
2025-09-22 00:15:00,4474.77,4474.77,4468.77,4470.02,265,295.4,0
2025-09-22 00:20:00,4470.07,4470.07,4466.23,4469.57,237,295.8,0
2025-09-22 00:25:00,4469.55,4471.46,4466.78,4466.78,264,295.6,0
2025-09-22 00:30:00,4466.76,4475.61,4465.85,4475.32,309,295.8,0
2025-09-22 00:35:00,4475.44,4475.48,4472.68,4475.46,329,295.6,0
2025-09-22 00:40:00,4475.47,4477.02,4473.07,4475.35,398,295.2,0
2025-09-22 00:45:00,4475.33,4475.34,4469.87,4471.67,401,295.2,0
2025-09-22 00:50:00,4472.13,4472.67,4469.11,4472.67,316,295.4,0
2025-09-22 00:55:00,4472.63,4472.63,4469.91,4470.01,296,295.6,0
2025-09-22 01:00:00,4469.96,4476.94,4469.01,4473.19,454,295.6,0
2025-09-22 01:05:00,4473.18,4473.21,4461.95,4461.95,339,295.2,0
2025-09-22 01:10:00,4461.95,4461.95,4455.98,4456.31,397,295.4,0
2025-09-22 01:15:00,4456.26,4460.0,4453.54,4454.01,350,295.6,0
2025-09-22 01:20:00,4454.02,4455.3,4444.61,4454.39,431,295.4,0
2025-09-22 01:25:00,4454.43,4457.52,4454.11,4456.26,283,295.2,0
2025-09-22 01:30:00,4456.25,4458.41,4453.88,4454.44,318,295.2,0
2025-09-22 01:35:00,4454.28,4460.4,4451.77,4460.34,361,295.0,0
2025-09-22 01:40:00,4460.37,4466.38,4459.51,4465.53,262,295.4,0
2025-09-22 01:45:00,4465.7,4469.07,4463.18,4463.46,346,295.4,0
2025-09-22 01:50:00,4463.56,4468.15,4463.56,4468.15,379,295.2,0
2025-09-22 01:55:00,4468.11,4468.16,4463.98,4464.0,332,295.4,0
2025-09-22 02:00:00,4464.16,4464.36,4454.58,4454.8,434,295.2,0
2025-09-22 02:05:00,4454.79,4454.97,4442.9,4446.06,433,295.2,0
2025-09-22 02:10:00,4446.05,4450.35,4441.8,4446.87,450,295.4,0
2025-09-22 02:15:00,4447.03,4448.58,4442.5,4444.27,378,295.0,0
2025-09-22 02:20:00,4444.26,4450.93,4442.86,4450.92,370,295.4,0
2025-09-22 02:25:00,4450.93,4452.12,4446.16,4450.98,298,295.2,0
2025-09-22 02:30:00,4450.63,4454.14,4446.57,4448.32,407,295.2,0
2025-09-22 02:35:00,4448.3,4455.33,4447.97,4452.74,437,295.2,0
2025-09-22 02:40:00,4453.04,4455.83,4450.48,4454.12,251,295.0,0
2025-09-22 02:45:00,4454.12,4454.14,4448.59,4449.23,424,295.0,0
2025-09-22 02:50:00,4449.19,4452.38,4447.49,4450.71,401,295.2,0
2025-09-22 02:55:00,4450.73,4450.73,4442.78,4443.82,396,295.4,0
